Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BW3	6-2-2025	13:47:24:856	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
85	-1.454938	0.105781	-1.551272	0.104457	-1.584659	0.540075	-1.733042	0.919065	1.440228	-1.697596	-0.590520	
86	-1.443974	0.108089	-1.539170	0.105344	-1.581264	0.540237	-1.726499	0.920378	1.446451	-1.695508	1.315041	
87	-1.445068	0.104515	-1.539176	0.106569	-1.571009	0.542336	-1.709960	0.924587	1.447854	-1.679074	0.646128	
88	-1.446910	0.103182	-1.541029	0.106666	-1.559488	0.543156	-1.691765	0.927633	1.448444	-1.659661	0.137786	
89	-1.448960	0.098741	-1.541864	0.105923	-1.550167	0.542708	-1.675188	0.929468	1.448978	-1.642374	-0.660160	
90	-1.452706	0.093688	-1.544134	0.105712	-1.541562	0.542563	-1.658276	0.931697	1.449706	-1.623828	0.465903	
91	-1.451710	0.098517	-1.544185	0.109149	-1.534972	0.545929	-1.647395	0.935948	1.456012	-1.609207	-0.433362	
92	-1.455425	0.094049	-1.546565	0.108481	-1.528192	0.544987	-1.635294	0.936267	1.458308	-1.595655	1.072965	
93	-1.459715	0.088996	-1.549432	0.107441	-1.521629	0.543479	-1.623666	0.935927	1.459886	-1.582686	-1.217736	
94	-1.463189	0.084694	-1.551255	0.107230	-1.515740	0.542762	-1.612361	0.936360	1.462677	-1.571024	-0.624036	
95	-1.465704	0.081612	-1.552591	0.107055	-1.510134	0.542007	-1.602034	0.936571	1.465476	-1.560635	0.864247	
96	-1.467618	0.078773	-1.553540	0.106500	-1.504797	0.540825	-1.592544	0.936218	1.468028	-1.550642	-1.110017	
97	-1.468835	0.076098	-1.553806	0.105990	-1.499598	0.539696	-1.581944	0.936223	1.470288	-1.540926	-0.530365	
98	-1.468473	0.075342	-1.552561	0.107267	-1.494134	0.540470	-1.570244	0.938180	1.472207	-1.529780	-0.227528	
99	-1.467014	0.075912	-1.550866	0.108391	-1.488664	0.541093	-1.557568	0.940083	1.474010	-1.518517	0.782817	
100	-1.466472	0.075834	-1.549787	0.109547	-1.483919	0.541702	-1.545763	0.941870	1.475821	-1.507557	-0.571966	
101	-1.466351	0.076240	-1.549359	0.110676	-1.479830	0.542266	-1.534069	0.943580	1.477175	-1.496829	0.855539	
102	-1.460159	0.081542	-1.545642	0.110292	-1.473690	0.541355	-1.520012	0.943839	1.478635	-1.483696	0.646679	
103	-1.455047	0.086129	-1.542881	0.109738	-1.467874	0.540127	-1.507188	0.943542	1.479735	-1.470945	1.031775	
104	-1.463002	0.082918	-1.549752	0.109032	-1.465744	0.537734	-1.500452	0.941762	1.480877	-1.462289	0.151810	
105	-1.463469	0.081436	-1.549476	0.109199	-1.463553	0.537468	-1.488016	0.942436	1.482579	-1.452455	-0.235390	
106	-1.462407	0.080896	-1.548013	0.109619	-1.461301	0.537671	-1.475805	0.943317	1.484641	-1.441904	0.813915	
107	-1.455666	0.091581	-1.545241	0.111445	-1.452741	0.538278	-1.464949	0.944107	1.484564	-1.428698	0.253234	
108	-1.452863	0.094638	-1.542799	0.113198	-1.444276	0.538720	-1.447564	0.944813	1.483992	-1.416533	2.223822	
109	-1.458977	0.085129	-1.544494	0.114171	-1.441816	0.538896	-1.436219	0.945259	1.485354	-1.405099	0.034627	
110	-1.467139	0.076290	-1.548011	0.115429	-1.440478	0.539105	-1.424058	0.945502	1.487231	-1.393459	0.817684	
111	-1.466392	0.075249	-1.545269	0.118494	-1.434607	0.541309	-1.410998	0.947340	1.488265	-1.380365	-0.603871	
112	-1.459357	0.078864	-1.539154	0.120216	-1.420637	0.540466	-1.397869	0.946726	1.486968	-1.366379	-0.691378	
113	-1.467750	0.079568	-1.548372	0.119199	-1.417788	0.535275	-1.384990	0.941344	1.488643	-1.353253	-0.905622	
114	-1.476572	0.080621	-1.558893	0.116524	-1.417530	0.528455	-1.375952	0.934053	1.488663	-1.342068	0.618587	
115	-1.477087	0.080665	-1.559749	0.115968	-1.411114	0.524612	-1.362282	0.929565	1.485757	-1.327652	0.973414	
116	-1.466747	0.078681	-1.546267	0.120295	-1.400170	0.530065	-1.358866	0.935897	1.484431	-1.319105	1.097923	
117	-1.456630	0.066155	-1.531008	0.117439	-1.389405	0.529212	-1.381322	0.937445	1.476955	-1.324305	0.870890	
118	-1.459155	0.048375	-1.528888	0.110012	-1.388803	0.522794	-1.383195	0.931301	1.470868	-1.318446	1.185045	
119	-1.459837	0.051482	-1.532844	0.107147	-1.393684	0.520731	-1.368624	0.928362	1.469261	-1.304488	-0.652557	
120	-1.453057	0.055666	-1.528910	0.105340	-1.396294	0.521301	-1.355973	0.927597	1.467333	-1.291430	-1.648340	
121	-1.455948	0.035111	-1.524588	0.102142	-1.398385	0.520431	-1.343725	0.924651	1.468149	-1.272445	-0.451518	
122	-1.458392	0.028559	-1.525660	0.099108	-1.401840	0.518320	-1.328704	0.919257	1.468643	-1.252715	-0.110031	
123	-1.456055	0.042253	-1.529566	0.098061	-1.404959	0.516780	-1.317907	0.915008	1.466891	-1.237633	-1.052342	
124	-1.454459	0.056275	-1.531313	0.103729	-1.394007	0.518125	-1.294063	0.913232	1.467182	-1.219030	1.007036	
125	-1.462264	0.054770	-1.533368	0.113051	-1.373679	0.518834	-1.257621	0.910060	1.466899	-1.199135	0.998815	
126	-1.462413	0.060964	-1.536738	0.112671	-1.367213	0.514133	-1.245956	0.904158	1.461441	-1.187663	0.304863	
127	-1.459026	0.065789	-1.539144	0.106498	-1.367742	0.507362	-1.239641	0.895233	1.452198	-1.173006	-0.362809	
128	-1.454891	0.065864	-1.536401	0.103736	-1.366262	0.505269	-1.231116	0.890812	1.447062	-1.163545	0.531533	
129	-1.451731	0.058486	-1.530786	0.101317	-1.366435	0.505568	-1.237215	0.892973	1.439697	-1.167624	0.768650	
130	-1.449449	0.065352	-1.530887	0.103503	-1.361546	0.505763	-1.229048	0.891766	1.436697	-1.161103	-0.058064	
131	-1.451738	0.054688	-1.527959	0.103049	-1.353948	0.503625	-1.214476	0.887241	1.430263	-1.150539	-0.741058	
132	-1.445133	0.065112	-1.524757	0.106690	-1.342303	0.503669	-1.197237	0.885210	1.425368	-1.139898	0.084508	
133	-1.443874	0.071080	-1.524006	0.111817	-1.331383	0.503891	-1.177909	0.881891	1.423078	-1.126237	0.869061	
134	-1.450987	0.050377	-1.518980	0.114082	-1.315279	0.500618	-1.166037	0.880751	1.418948	-1.111489	-1.616961	
135	-1.449398	0.058673	-1.516877	0.120674	-1.298464	0.498895	-1.151329	0.880232	1.418134	-1.092126	0.874844	
136	-1.445457	0.070110	-1.516175	0.126061	-1.293148	0.501506	-1.136094	0.878377	1.420874	-1.072120	-1.743096	
137	-1.445319	0.062391	-1.513351	0.122642	-1.292167	0.499622	-1.124570	0.871316	1.421119	-1.057082	0.006254	
138	-1.450017	0.049359	-1.508744	0.124305	-1.280149	0.497035	-1.108728	0.867453	1.418047	-1.041468	1.473473	
139	-1.452614	0.043694	-1.502340	0.130639	-1.264198	0.497395	-1.089206	0.865877	1.419395	-1.023609	-0.869637	
140	-1.452049	0.046384	-1.496416	0.138239	-1.247153	0.497532	-1.067133	0.863610	1.422598	-1.002230	-1.587386	
141	-1.453668	0.043237	-1.490546	0.145389	-1.230351	0.496973	-1.044425	0.860766	1.424194	-0.979953	0.070157	
142	-1.456376	0.031183	-1.479148	0.152259	-1.211585	0.498346	-1.032280	0.865508	1.427397	-0.961444	-0.543180	
143	-1.457326	0.044882	-1.471092	0.167353	-1.186236	0.499304	-1.007644	0.866961	1.430763	-0.942194	1.794743	
144	-1.456495	0.053687	-1.462171	0.173522	-1.165815	0.495083	-0.990230	0.864538	1.428251	-0.925536	1.209230	
145	-1.448270	0.065718	-1.446422	0.183948	-1.139786	0.495708	-0.971380	0.868386	1.431304	-0.911555	1.074039	
146	-1.445558	0.069728	-1.424361	0.194257	-1.110024	0.498388	-0.953735	0.876068	1.431281	-0.900529	1.677475	
147	-1.444324	0.073802	-1.400719	0.195778	-1.081677	0.495088	-0.948312	0.881568	1.430049	-0.892354	1.496581	
148	-1.421234	0.094662	-1.382086	0.201107	-1.051612	0.487743	-0.938820	0.881317	1.428903	-0.881532	0.958776	
149	-1.392979	0.117310	-1.369072	0.213918	-1.026415	0.485745	-0.923249	0.882108	1.430386	-0.871285	1.711526	
150	-1.366090	0.136950	-1.350420	0.229604	-0.998699	0.489274	-0.908553	0.888714	1.433009	-0.858423	0.516044	
151	-1.326745	0.150368	-1.324340	0.240225	-0.965828	0.490586	-0.905966	0.895620	1.435641	-0.847838	0.517819	
152	-1.289736	0.150837	-1.297214	0.242448	-0.935671	0.488599	-0.885055	0.895047	1.437769	-0.833455	2.440223	
153	-1.262644	0.152519	-1.272343	0.246528	-0.909273	0.490458	-0.848895	0.895582	1.441641	-0.813701	1.571191	
154	-1.235297	0.156636	-1.242368	0.251441	-0.878371	0.493983	-0.828527	0.900571	1.446286	-0.795298	1.760658	
155	-1.210779	0.163563	-1.207701	0.256107	-0.846087	0.502160	-0.804020	0.909539	1.454379	-0.778365	1.234887	
156	-1.196217	0.169151	-1.189001	0.258929	-0.826461	0.503507	-0.789933	0.911287	1.456750	-0.765289	1.702975	
