Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BP2	6-2-2025	12:38:53:426	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
98	-1.442185	0.081908	-1.520187	0.107309	-1.468505	0.550044	-1.569393	0.945959	1.460833	-1.493418	1.564646	
99	-1.441759	0.079917	-1.518798	0.107538	-1.463561	0.549806	-1.555869	0.947821	1.464011	-1.479859	0.546969	
100	-1.441196	0.081374	-1.519011	0.107231	-1.459618	0.548949	-1.544918	0.948543	1.466307	-1.466842	0.760045	
101	-1.442165	0.080370	-1.519772	0.106690	-1.456632	0.547882	-1.534824	0.948921	1.468089	-1.455479	-0.246800	
102	-1.442705	0.080917	-1.520902	0.106013	-1.454521	0.546772	-1.526282	0.948939	1.469015	-1.444502	0.949572	
103	-1.445133	0.078208	-1.522374	0.105457	-1.452425	0.545693	-1.518115	0.948854	1.469875	-1.433835	1.142824	
104	-1.445771	0.080186	-1.524004	0.105329	-1.450243	0.544985	-1.509557	0.949079	1.470619	-1.423094	0.579589	
105	-1.444760	0.082575	-1.524114	0.105190	-1.448769	0.544645	-1.501117	0.949507	1.471155	-1.413471	1.402028	
106	-1.445921	0.080152	-1.524416	0.104493	-1.448737	0.543967	-1.491688	0.949642	1.471160	-1.405844	0.842391	
107	-1.447102	0.080756	-1.526018	0.103902	-1.448025	0.543042	-1.483895	0.949064	1.470642	-1.398246	1.554762	
108	-1.446220	0.083240	-1.524670	0.107828	-1.441185	0.545928	-1.466536	0.952977	1.474674	-1.381954	1.886974	
109	-1.446184	0.086479	-1.525292	0.109928	-1.436070	0.546854	-1.452004	0.954721	1.477455	-1.367144	1.798369	
110	-1.452824	0.082040	-1.530369	0.108650	-1.433726	0.544046	-1.445353	0.952021	1.475569	-1.360450	2.688153	
111	-1.454867	0.082273	-1.530393	0.113563	-1.425844	0.547172	-1.431266	0.955022	1.479510	-1.347331	1.098651	
112	-1.461752	0.080227	-1.538218	0.109586	-1.430110	0.542348	-1.427477	0.950087	1.478479	-1.344747	-0.225098	
113	-1.462157	0.077794	-1.539620	0.104565	-1.435086	0.538159	-1.418192	0.945800	1.476349	-1.336674	0.826829	
