KJ_test	// User ID
25-3-2025	// Evaluation date
KaiJen_AFAP_CMJ1	24-3-2025	14:55:22:614	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
96	999.088544	0.106631	0.095977	-0.490337	0.116578	0.095370	-0.150118	0.128009	0.503024	-0.459866	0.124412	0.508655	-0.197046	0.151132	0.864858	-0.452551	0.161224	0.868598	-0.224286	1.810000	102.075672	
97	999.424624	0.106547	0.095877	-0.490763	0.116561	0.095322	-0.150401	0.128638	0.502871	-0.460065	0.124066	0.508632	-0.197168	0.150077	0.864808	-0.452759	0.160652	0.868589	-0.224517	1.810000	102.075672	
98	998.731874	0.106570	0.095509	-0.491323	0.116903	0.095477	-0.150491	0.129396	0.502491	-0.461009	0.124201	0.508741	-0.197672	0.149681	0.864472	-0.452663	0.160385	0.868783	-0.224437	1.810000	102.075672	
99	1002.154504	0.106695	0.094979	-0.491842	0.117660	0.095910	-0.150355	0.130128	0.501983	-0.462336	0.124860	0.509070	-0.198453	0.150114	0.863938	-0.452293	0.160483	0.869251	-0.224073	1.810000	102.075672	
100	998.605497	0.106777	0.094658	-0.492192	0.118073	0.096308	-0.150088	0.130526	0.501679	-0.463141	0.125369	0.509381	-0.198921	0.150344	0.863615	-0.452122	0.160820	0.869623	-0.223924	1.810000	102.075672	
101	1001.891042	0.106741	0.094839	-0.492272	0.117586	0.096392	-0.149793	0.130370	0.501834	-0.462750	0.125211	0.509454	-0.198655	0.149618	0.863824	-0.452529	0.161251	0.869586	-0.224384	1.810000	102.075672	
102	998.050560	0.106814	0.095429	-0.492077	0.116693	0.096159	-0.149566	0.129831	0.502385	-0.461550	0.124687	0.509263	-0.198016	0.148649	0.864450	-0.453382	0.161606	0.869193	-0.225283	1.810000	102.075672	
103	1000.140745	0.107259	0.096239	-0.491661	0.116113	0.095680	-0.149535	0.129169	0.503181	-0.460190	0.124289	0.508828	-0.197597	0.148450	0.865267	-0.454415	0.161723	0.868592	-0.226308	1.810000	102.075672	
104	1000.425243	0.107782	0.097055	-0.491145	0.115901	0.095163	-0.149669	0.128549	0.504016	-0.459152	0.124077	0.508333	-0.197549	0.149061	0.866060	-0.455298	0.161588	0.868018	-0.227134	1.810000	102.075672	
105	1000.241176	0.107697	0.097635	-0.490607	0.115622	0.094925	-0.149792	0.128045	0.504642	-0.458889	0.123793	0.508096	-0.197650	0.149803	0.866619	-0.455658	0.161300	0.867765	-0.227432	1.810000	102.075672	
