Testing	// User ID
7-2-2025	// Evaluation date
KR_Walk_BP3	6-2-2025	12:20:00:160	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
132	-1.454904	0.055301	-1.510915	0.131434	-1.314897	0.526334	-1.225079	0.947302	1.468152	-1.085079	2.962423	
133	-1.451201	0.067938	-1.511525	0.135353	-1.306008	0.525696	-1.218868	0.945976	1.464671	-1.077725	1.688234	
134	-1.448973	0.077903	-1.513027	0.139716	-1.297685	0.525059	-1.208840	0.943785	1.455109	-1.084606	1.610295	
135	-1.448757	0.063905	-1.504487	0.137072	-1.289434	0.522508	-1.183792	0.939892	1.460582	-1.051308	1.711044	
136	-1.448185	0.050392	-1.495766	0.135664	-1.280540	0.520948	-1.156060	0.935009	1.460701	-1.031126	1.820439	
137	-1.460322	0.040708	-1.495977	0.142366	-1.275640	0.524938	-1.133751	0.933696	1.464344	-1.011875	1.672440	
138	-1.464334	0.046444	-1.496629	0.147961	-1.266561	0.524897	-1.113952	0.929815	1.465774	-0.995689	2.923197	
139	-1.468969	0.046870	-1.494692	0.152392	-1.256321	0.524209	-1.094253	0.925495	1.466528	-0.979638	2.910130	
140	-1.473579	0.053347	-1.493763	0.159317	-1.244110	0.523714	-1.075908	0.922502	1.466509	-0.964669	2.296164	
141	-1.469803	0.055135	-1.485587	0.163688	-1.227361	0.522009	-1.065498	0.923415	1.464234	-0.953875	2.929043	
142	-1.459694	0.058813	-1.473677	0.166548	-1.210273	0.521118	-1.059765	0.926871	1.459050	-0.949198	2.268270	
143	-1.460906	0.058732	-1.463807	0.172190	-1.189726	0.518494	-1.051972	0.928784	1.458127	-0.942616	4.074683	
144	-1.454568	0.068553	-1.452798	0.179159	-1.167548	0.516284	-1.043942	0.931069	1.457397	-0.933117	2.293445	
145	-1.451741	0.070070	-1.439889	0.183849	-1.146571	0.513908	-1.035578	0.932267	1.456322	-0.924285	2.963299	
146	-1.445751	0.076408	-1.425291	0.189510	-1.123192	0.511442	-1.024965	0.932989	1.454537	-0.912057	3.478916	
147	-1.430629	0.083478	-1.406051	0.192816	-1.100706	0.512203	-1.013970	0.936246	1.455633	-0.893991	2.339517	
148	-1.428889	0.088423	-1.390831	0.198081	-1.081720	0.513924	-0.997682	0.938520	1.459520	-0.876339	2.952485	
149	-1.420903	0.111143	-1.377086	0.211852	-1.056818	0.516246	-0.977765	0.941802	1.466271	-0.863450	4.114918	
150	-1.400015	0.122712	-1.356684	0.218599	-1.028638	0.514460	-0.963019	0.942291	1.467044	-0.853959	4.200339	
151	-1.362692	0.130976	-1.332138	0.220361	-0.998869	0.510420	-0.947821	0.940166	1.466362	-0.838806	2.215270	
152	-1.321101	0.142050	-1.307010	0.230619	-0.967087	0.512762	-0.927185	0.943688	1.473776	-0.823110	2.992682	
153	-1.302037	0.151847	-1.280902	0.239044	-0.937199	0.516366	-0.912642	0.948399	1.476140	-0.809865	2.400771	
154	-1.258117	0.153363	-1.251405	0.245068	-0.906696	0.521087	-0.907958	0.953767	1.473092	-0.799714	3.662700	
155	-1.226895	0.156844	-1.228447	0.251875	-0.882794	0.526733	-0.897256	0.959269	1.476756	-0.788324	4.139091	
