Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,3.8666667,0.40651,1.358239,-0.13724,0.43929,1.368519,0.02875,0.67005,1.202879,0.04286,0.60317,1.267669,-0.20431,0.39347,1.345749,-0.30443,0.61108,1.166459,-0.35037,0.60537,1.234459,-0.10436,0.33491,0.837729,-0.12345,0.34904,0.842089,0.0019,0.43252,0.485749,0.12146,0.38084,0.072489,0.1892,0.33329,0.834089,-0.24911,0.39519,0.469139,-0.34074,0.33485,0.060929,-0.36727,0.46258,0.016419,-0.47303,0.45921,0.018269,-0.47005,0.30247,0.029819,-0.3477,0.53315,0.033569,0.25759,0.52761,0.034809,0.25545,0.34305,0.039049,0.18457,0.4436792,0.8927797,0.0564715,0.4112094,0.893193,-0.3117257,0.1951779,0.9740823,-0.0381919,0.1826976,0.9747055,-0.182856,0.4135799,0.501106,0.1878901,0.450218,0.4760311,0.0654087,0.3575111,0.0885984,0.2354283,0.4067115,0.0708166,0.1542672,0.5163966,0.0424397,0.2399297,0.4504632,0.0479622,0.2840856,0.3055639,0.0532178,0.1699152,0.3657844,0.4791175,-0.4069261,0.4314853,0.4708693,-0.2956625,0.3065383,0.0700986,-0.4004684,0.3745973,0.0676491,-0.3337128,0.4525012,0.0234964,-0.4536607,0.2766521,0.0467094,-0.3217404,0.3824791,0.0355734,-0.4774466,0.4571241,1.4134214,0.0192625,0.4103025,1.4006684,-0.3108277,0.3348749,1.4546429,-0.1336541,0.4121448,0.7581416,0.1376756,0.4031867,0.6605534,0.1799153,0.2870689,0.7198115,0.1432931,0.3601348,0.7374833,-0.3940896,0.3479227,0.6376595,-0.41868,0.2383918,0.7002319,-0.3620295,0.4005742,0.377524,0.2145144,0.4145901,0.2551163,0.2495274,0.3353525,0.2719533,0.2265164,0.3500384,0.3535384,-0.4133894,0.3547629,0.231487,-0.4389266,0.2868338,0.2477611,-0.4037063,0.2951116,0.8197128,-0.009896,0.2753705,0.8202372,-0.2323319,0.7111242,1.2205318,0.0494722,0.6709597,1.1300983,0.0471562,0.5601297,1.293538,-0.1877611,0.6250446,1.2447647,-0.2270542,0.6447343,1.1917975,-0.3814779,0.59121,1.1093585,-0.3722413,0.5678619,1.2641322,-0.1114682,0.6144518,1.20674,-0.072266
234,3.8833333,0.40753,1.361959,-0.13597,0.44262,1.371839,0.03158,0.66718,1.206589,0.04321,0.60099,1.270139,-0.20125,0.39265,1.349779,-0.30487,0.59319,1.170719,-0.34331,0.59362,1.241249,-0.10127,0.33814,0.836219,-0.12427,0.35434,0.842109,0.0027,0.43075,0.486529,0.11768,0.38173,0.072999,0.1894,0.33463,0.831619,-0.25161,0.39119,0.467949,-0.33603,0.33378,0.060439,-0.36789,0.46304,0.020479,-0.46982,0.45945,0.022239,-0.46698,0.29834,0.027579,-0.34918,0.53259,0.034409,0.25703,0.52779,0.035739,0.25509,0.34297,0.037849,0.18422,0.4468505,0.8916864,0.0558334,0.4142583,0.8918963,-0.312675,0.1975792,0.971801,-0.0386687,0.1850713,0.9723229,-0.1834142,0.4109693,0.4967054,0.1847173,0.4467193,0.4715964,0.0618521,0.3583053,0.0851309,0.2341737,0.4070143,0.0673775,0.1529166,0.5170022,0.0396896,0.2389592,0.4514593,0.0453611,0.2831074,0.3064547,0.04934,0.1688324,0.3627564,0.474509,-0.4036626,0.4278289,0.4660936,-0.291154,0.3059905,0.0660339,-0.4003846,0.3735469,0.0634691,-0.3329894,0.4524647,0.0205787,-0.4526735,0.2756062,0.0418939,-0.3220664,0.3826663,0.0320592,-0.4770936,0.4555212,1.4146123,0.0204495,0.406835,1.4026656,-0.3103937,0.3315962,1.4545804,-0.1321321,0.4145612,0.7533807,0.136234,0.403792,0.6559935,0.1778968,0.2888163,0.7177503,0.14206,0.3626672,0.732713,-0.393502,0.3483783,0.6330293,-0.4173235,0.2396235,0.6980985,-0.3625076,0.398456,0.3739197,0.2115937,0.4136556,0.2519994,0.2471034,0.3345803,0.2679928,0.2244247,0.3473996,0.3496438,-0.4108037,0.3531246,0.2279522,-0.4374071,0.2849733,0.2434166,-0.4022791,0.298388,0.8180809,-0.0106126,0.2785762,0.818475,-0.233239,0.7077275,1.2176376,0.0505617,0.6665892,1.128059,0.0484606,0.5581995,1.2936682,-0.1870166,0.6223604,1.2444102,-0.2267921,0.6386471,1.1899514,-0.3805873,0.5845558,1.1080455,-0.3703338,0.5640069,1.2668684,-0.110273,0.610141,1.2083859,-0.0702369
235,3.9,0.40095,1.367849,-0.13617,0.43227,1.376619,0.03177,0.66529,1.209129,0.04082,0.59924,1.274759,-0.20753,0.3898,1.355929,-0.30527,0.59582,1.171109,-0.34313,0.60082,1.245679,-0.10292,0.34337,0.832229,-0.12406,0.35769,0.838229,0.00414,0.42417,0.480929,0.11485,0.38059,0.072179,0.18981,0.34179,0.827539,-0.25255,0.38724,0.468289,-0.33256,0.3344,0.058169,-0.36827,0.46457,0.017689,-0.4736,0.46076,0.019499,-0.4705,0.30245,0.026739,-0.34927,0.5325,0.031449,0.25801,0.52739,0.032889,0.25597,0.34216,0.037889,0.18385,0.4515352,0.8882884,0.0566176,0.4197301,0.8883177,-0.3128631,0.2016168,0.9669649,-0.038385,0.1894234,0.9673967,-0.1834824,0.4092192,0.490849,0.1826714,0.4443398,0.4656068,0.0595359,0.3598156,0.0805861,0.2339775,0.408082,0.0627695,0.1528346,0.518315,0.0352985,0.2394024,0.4530002,0.041514,0.2832612,0.3080985,0.0447091,0.1690255,0.3610519,0.468642,-0.4000415,0.4258023,0.459976,-0.2865632,0.3073978,0.0610638,-0.4004791,0.3747553,0.0582209,-0.3327357,0.4544462,0.0163808,-0.4525937,0.2769514,0.0362144,-0.3223217,0.3846443,0.0274871,-0.4772949,0.453503,1.4142867,0.0220782,0.4041977,1.4032894,-0.3097044,0.3283759,1.4526042,-0.1307097,0.4180105,0.7465186,0.1361388,0.4053004,0.6496202,0.1770878,0.291881,0.7135477,0.1418297,0.3667364,0.7259397,-0.3924906,0.3502121,0.6266945,-0.4155079,0.242642,0.6939173,-0.3621479,0.3972116,0.3689802,0.2096899,0.4133874,0.2476425,0.245615,0.3346777,0.2628536,0.2233646,0.3461653,0.3446162,-0.4080428,0.3529917,0.2233822,-0.435938,0.2848286,0.2380319,-0.4005949,0.3034004,0.8138847,-0.0101542,0.2840562,0.8141511,-0.2333599,0.7067232,1.2164491,0.0502519,0.6649973,1.1269002,0.0481543,0.5578376,1.2957759,-0.187648,0.6218687,1.2461291,-0.2277465,0.636764,1.1885961,-0.3803109,0.5817034,1.1061621,-0.3681118,0.5652884,1.2703369,-0.1085983,0.611845,1.2108133,-0.0680089
236,3.9166667,0.40035,1.372109,-0.13556,0.43167,1.381109,0.03341,0.66065,1.212859,0.04389,0.59933,1.279289,-0.20436,0.38953,1.360209,-0.3057,0.59579,1.175889,-0.34777,0.59543,1.249549,-0.10491,0.34985,0.837749,-0.12397,0.36477,0.842819,0.00399,0.41898,0.480889,0.11131,0.38045,0.072879,0.19118,0.34749,0.833989,-0.2522,0.38542,0.468889,-0.32706,0.33365,0.061539,-0.36542,0.46388,0.019289,-0.47035,0.46039,0.020649,-0.46762,0.29898,0.027789,-0.34802,0.53217,0.033339,0.25828,0.52739,0.034679,0.25639,0.34269,0.037479,0.18762,0.4578858,0.8941714,0.0573192,0.4264157,0.8940136,-0.3132204,0.207318,0.9719406,-0.0381526,0.1952822,0.9722758,-0.1836355,0.4072651,0.4939475,0.1802992,0.4416677,0.4683999,0.0566538,0.3608141,0.0845766,0.2341846,0.4086663,0.0665244,0.1530002,0.5195847,0.0394488,0.2399488,0.4543837,0.0463169,0.2836261,0.3090469,0.0483268,0.1697594,0.3602294,0.4721012,-0.3964528,0.4242049,0.4631288,-0.2818766,0.3087455,0.0653826,-0.3996972,0.3755849,0.06215,-0.3315218,0.4563378,0.020738,-0.4512838,0.277886,0.0400641,-0.3217966,0.3867581,0.0318326,-0.476272,0.4530099,1.422953,0.0240543,0.4031588,1.4127321,-0.3090535,0.3265772,1.4598417,-0.1290817,0.4226775,0.7487314,0.1357481,0.4074729,0.6523235,0.1760153,0.2957133,0.7189706,0.1416639,0.3720414,0.7285074,-0.3916316,0.3532233,0.6297121,-0.4138335,0.2469648,0.699339,-0.3619748,0.395583,0.3729703,0.2076739,0.4127488,0.2520871,0.2442031,0.3342722,0.2665113,0.2224481,0.345597,0.3488024,-0.4050431,0.3533171,0.2278568,-0.4339752,0.2850669,0.2421329,-0.3984569,0.3097318,0.8193231,-0.009784,0.2905784,0.8194563,-0.2336248,0.7053403,1.2230892,0.0513939,0.6629487,1.1334792,0.0490358,0.558131,1.3045968,-0.1876153,0.6223481,1.2545822,-0.2277256,0.635391,1.1947973,-0.381679,0.5796984,1.1130802,-0.3682333,0.5661818,1.2801044,-0.1085635,0.612275,1.2193364,-0.0672061
237,3.9333333,0.3975,1.375499,-0.13463,0.42939,1.384329,0.03555,0.65495,1.216379,0.04462,0.59558,1.280919,-0.20426,0.38662,1.364569,-0.30606,0.60197,1.176479,-0.34519,0.59274,1.252059,-0.10275,0.3547,0.838999,-0.12445,0.36751,0.844079,0.00246,0.41616,0.478739,0.10777,0.37844,0.071079,0.19026,0.35409,0.834839,-0.25149,0.38031,0.464609,-0.32571,0.33394,0.061529,-0.36598,0.4622,0.017009,-0.4734,0.45881,0.018969,-0.47035,0.30277,0.029769,-0.34664,0.53215,0.032659,0.25646,0.52646,0.033889,0.25441,0.33892,0.036339,0.18725,0.462024,0.8961492,0.0572671,0.4312376,0.8956226,-0.3140548,0.2112994,0.9721687,-0.0384006,0.1995431,0.9723427,-0.1841719,0.4036856,0.4924814,0.1774881,0.4371765,0.4667933,0.0532393,0.3595526,0.0843042,0.233609,0.4068339,0.0660676,0.1522884,0.5185548,0.0393187,0.2391361,0.4536101,0.0464897,0.282919,0.3074386,0.0477988,0.1697564,0.3572644,0.4712484,-0.3936767,0.421224,0.461886,-0.2783464,0.3083002,0.0655912,-0.3999584,0.3751815,0.0620068,-0.331656,0.4560313,0.0207583,-0.4519992,0.2775978,0.0400578,-0.3220847,0.3864017,0.0318925,-0.4769216,0.4500738,1.427181,0.0254005,0.3997132,1.418012,-0.3089775,0.3226765,1.4624338,-0.1280117,0.42574,0.7462008,0.134887,0.40808,0.6503253,0.1744813,0.2981225,0.7199103,0.140964,0.375219,0.7267707,-0.3914305,0.3539782,0.6284403,-0.4127945,0.2491375,0.7003837,-0.3620809,0.3922193,0.3724301,0.205118,0.4102048,0.2519484,0.2421403,0.3319712,0.2658474,0.2209425,0.342887,0.3488028,-0.4029109,0.3514551,0.228316,-0.4329987,0.2833172,0.2419443,-0.3971014,0.3145085,0.8203906,-0.0100447,0.2957608,0.8202835,-0.2343517,0.7014671,1.2254037,0.0520929,0.6583212,1.1355147,0.0497729,0.5552275,1.308239,-0.1881964,0.6197643,1.2577934,-0.2285392,0.6351705,1.1970081,-0.3812942,0.5788994,1.1152692,-0.3674562,0.5649403,1.2848679,-0.1082906,0.6105901,1.2231962,-0.0658377
238,3.95,0.3942,1.378029,-0.13353,0.42542,1.388379,0.0363,0.65251,1.219609,0.04631,0.5914,1.284049,-0.2029,0.38387,1.365489,-0.30462,0.59524,1.177439,-0.34443,0.58953,1.256649,-0.10462,0.35746,0.844489,-0.12452,0.37108,0.850239,0.00135,0.41365,0.479829,0.10388,0.37864,0.072119,0.19104,0.35576,0.839469,-0.25054,0.37781,0.465779,-0.3213,0.3347,0.061629,-0.36625,0.46256,0.017039,-0.47371,0.45924,0.019089,-0.4706,0.30433,0.029359,-0.34634,0.53605,0.033129,0.25679,0.53049,0.034359,0.25483,0.33847,0.035869,0.18792,0.4642636,0.9022653,0.0574463,0.4340217,0.9012331,-0.3142319,0.2132871,0.976649,-0.038336,0.2017703,0.9765852,-0.1842245,0.3989954,0.4951941,0.1747558,0.4316027,0.4693759,0.0497134,0.3577007,0.0874157,0.2334819,0.404508,0.0690668,0.1518167,0.5175853,0.0424082,0.2387978,0.4527803,0.0498502,0.2828051,0.3051175,0.0505179,0.1700783,0.3527604,0.4743816,-0.3904164,0.4166499,0.4647047,-0.2742819,0.3068174,0.0690864,-0.3995067,0.3737244,0.065241,-0.3310172,0.4548363,0.0237061,-0.451928,0.2762444,0.0433356,-0.321656,0.3851706,0.034997,-0.4768733,0.4459242,1.4347982,0.0271339,0.39492,1.4260785,-0.3084947,0.317447,1.4685508,-0.1265538,0.4273123,0.7482802,0.1342138,0.4073477,0.6527491,0.1731299,0.2987004,0.725045,0.1406114,0.3764322,0.7294037,-0.3907653,0.3529687,0.6313618,-0.4113026,0.2494147,0.7054756,-0.3617038,0.3879058,0.3758644,0.2027907,0.4069342,0.2556969,0.2404237,0.3287461,0.2687523,0.2198126,0.3388349,0.3525727,-0.4003212,0.3484683,0.2324026,-0.4315585,0.280218,0.2452764,-0.3951327,0.3171863,0.8258179,-0.0100363,0.2987573,0.825387,-0.2345546,0.696532,1.2303745,0.0534224,0.6526594,1.1404218,0.0514329,0.5509177,1.3138139,-0.1880505,0.6154088,1.2628531,-0.2283076,0.631765,1.2005592,-0.3813395,0.574542,1.1193511,-0.3667805,0.5613458,1.2916863,-0.1085438,0.6064517,1.2289438,-0.065192
239,3.9666667,0.39236,1.381809,-0.13473,0.4257,1.391289,0.03442,0.64636,1.220209,0.04587,0.58547,1.286509,-0.19925,0.37969,1.369439,-0.3052,0.58504,1.181829,-0.34575,0.5846,1.255729,-0.09525,0.36116,0.846109,-0.12379,0.37518,0.851549,0.00153,0.41107,0.476449,0.10109,0.3816,0.070729,0.19057,0.35881,0.841919,-0.24923,0.37603,0.466359,-0.31585,0.33381,0.059079,-0.36713,0.46469,0.018849,-0.47315,0.46117,0.020739,-0.47013,0.30226,0.024979,-0.34791,0.53369,0.033449,0.25669,0.52835,0.034789,0.25467,0.3434,0.035859,0.18667,0.4675345,0.9046165,0.0582366,0.4374694,0.9031299,-0.313633,0.2161453,0.9770976,-0.0373952,0.2047166,0.9768213,-0.1833298,0.3957441,0.4939977,0.1728937,0.4272383,0.468146,0.0471772,0.3578737,0.0864957,0.233667,0.4039932,0.0681238,0.1517214,0.5176301,0.0418125,0.2388352,0.4533463,0.0494526,0.283022,0.3051476,0.049147,0.1706683,0.3496286,0.4734691,-0.3865581,0.4134803,0.4635963,-0.2693388,0.306663,0.0684969,-0.3988854,0.3736669,0.0644692,-0.3300055,0.4552198,0.0232981,-0.4510778,0.2761496,0.0422988,-0.3211103,0.3854171,0.0343668,-0.4763804,0.4430566,1.4383614,0.0287044,0.3910678,1.4299659,-0.3076933,0.3135281,1.4705254,-0.1249316,0.4300364,0.7465287,0.1342604,0.4079265,0.6512913,0.1725632,0.3006812,0.7261365,0.1410593,0.3788182,0.7280252,-0.3893566,0.3531865,0.630245,-0.4091736,0.2506686,0.7065413,-0.3607366,0.3851557,0.3753191,0.2011662,0.4053836,0.2553923,0.2392357,0.3273777,0.2676896,0.2192457,0.3360831,0.3523365,-0.3972438,0.3467878,0.2324713,-0.4297651,0.2784461,0.2444977,-0.3928759,0.3209474,0.8272874,-0.0092234,0.3026215,0.8265653,-0.2338517,0.6917995,1.230179,0.0550596,0.6468926,1.1405628,0.0536526,0.5461101,1.3152376,-0.1865995,0.6101046,1.2634276,-0.227403,0.6267357,1.2007715,-0.3799696,0.5685122,1.1201902,-0.3655159,0.5575808,1.2929747,-0.105926,0.6017998,1.2286154,-0.0621955
240,3.9833333,0.38813,1.384019,-0.13507,0.41919,1.393399,0.03256,0.64546,1.221609,0.04542,0.58103,1.289159,-0.1993,0.3774,1.372189,-0.30388,0.58754,1.183899,-0.34803,0.58329,1.257729,-0.09961,0.36439,0.848769,-0.12576,0.37924,0.853959,-0.00058,0.40907,0.475989,0.09842,0.38143,0.071229,0.191,0.36103,0.844969,-0.25089,0.37238,0.463319,-0.31286,0.33344,0.059679,-0.36805,0.4633,0.018609,-0.47171,0.45971,0.020549,-0.46868,0.30124,0.025729,-0.34881,0.53179,0.032419,0.25711,0.52645,0.033789,0.25508,0.34351,0.036199,0.18783,0.4702562,0.9076904,0.0563853,0.4404209,0.9061466,-0.3155875,0.2185104,0.9785129,-0.0391793,0.2071937,0.9781727,-0.1851316,0.3925889,0.4940452,0.1687856,0.4232854,0.4681534,0.0424961,0.357779,0.0869862,0.2319465,0.4034389,0.0686044,0.1498142,0.5170707,0.0419381,0.2373115,0.4532162,0.0500534,0.2814677,0.3051029,0.0495768,0.1693866,0.3462498,0.4736906,-0.3853158,0.4100137,0.4635788,-0.2670025,0.3062556,0.0688629,-0.4005228,0.3733154,0.0645833,-0.3312209,0.4554818,0.0236035,-0.4522077,0.2756859,0.0421631,-0.3228308,0.3855562,0.0344498,-0.477923,0.4395777,1.4423135,0.0278049,0.3870075,1.4343044,-0.3091054,0.3092187,1.4729869,-0.1258196,0.4322589,0.7460433,0.131714,0.4081754,0.6510835,0.1695079,0.3021929,0.7282431,0.1388156,0.3808393,0.727851,-0.3906276,0.3530936,0.630306,-0.4097114,0.2515992,0.7088128,-0.3624827,0.3824253,0.3760532,0.197432,0.4036605,0.2564693,0.2360327,0.3258756,0.2679047,0.2165812,0.3331555,0.3531645,-0.3967009,0.3449743,0.2335264,-0.4303761,0.2764161,0.2447779,-0.393062,0.324248,0.829737,-0.0111831,0.3060523,0.8289579,-0.2358695,0.688197,1.2310082,0.0542369,0.6425182,1.1415424,0.053434,0.5413757,1.3181293,-0.1870698,0.6047784,1.265741,-0.2287202,0.6232968,1.202635,-0.3819388,0.5644312,1.1222891,-0.367767,0.5547689,1.2947488,-0.1064001,0.5983229,1.2291704,-0.0626506
241,4,0.38638,1.386909,-0.13315,0.41786,1.396149,0.03512,0.64212,1.223099,0.04731,0.58272,1.290229,-0.19856,0.37547,1.375339,-0.30267,0.58668,1.183899,-0.34449,0.57931,1.258519,-0.09061,0.37042,0.849919,-0.12732,0.38418,0.855419,-0.0021,0.40607,0.473259,0.09579,0.38139,0.072109,0.18953,0.36783,0.845579,-0.25225,0.37076,0.461269,-0.31043,0.33277,0.059339,-0.36749,0.46404,0.019129,-0.4708,0.46041,0.021029,-0.46786,0.3007,0.025669,-0.3475,0.53314,0.033729,0.25816,0.52792,0.035069,0.25609,0.34421,0.037609,0.18547,0.4755525,0.9092199,0.0551094,0.446175,0.9078643,-0.3169957,0.2236025,0.9781427,-0.0405641,0.2124963,0.9778244,-0.1865481,0.3920701,0.4927735,0.1655456,0.4222424,0.4668869,0.0388223,0.3599836,0.0864143,0.2307209,0.4053366,0.0680505,0.1485911,0.5187405,0.041184,0.2369106,0.4552052,0.0498466,0.2807631,0.3074279,0.0489919,0.1684068,0.3457214,0.4723011,-0.3835037,0.4093557,0.462089,-0.2640074,0.3079811,0.0680857,-0.4010483,0.3750767,0.0636169,-0.3312582,0.4579417,0.023098,-0.4520156,0.2772594,0.0408755,-0.3233746,0.3878094,0.0336186,-0.4782134,0.4383274,1.4445868,0.027787,0.3855451,1.4373867,-0.3094463,0.3075037,1.4737502,-0.1257853,0.4368536,0.7441155,0.1298278,0.4108484,0.6494673,0.1671694,0.3062824,0.7287567,0.1369703,0.3858999,0.7259441,-0.3913928,0.355969,0.6286669,-0.4097295,0.2554243,0.7094972,-0.3639011,0.3822277,0.3754628,0.1944707,0.4043027,0.2562385,0.2335516,0.3268283,0.2669961,0.21445,0.3328518,0.3524607,-0.3954142,0.345559,0.2330837,-0.4300561,0.2768515,0.2437563,-0.3924183,0.3303305,0.8305508,-0.0127937,0.3124005,0.8298597,-0.2375558,0.6867232,1.2308152,0.0550966,0.640208,1.1414548,0.0548897,0.540241,1.3192758,-0.1868736,0.6031405,1.2663353,-0.2287378,0.6229236,1.203365,-0.3803326,0.5634917,1.1231533,-0.3668408,0.5539094,1.2953529,-0.1037044,0.5962812,1.2283646,-0.0596443
242,4.0166667,0.38466,1.387179,-0.13358,0.41642,1.396969,0.03542,0.64076,1.223979,0.04688,0.57931,1.292229,-0.19646,0.37373,1.375189,-0.30389,0.58679,1.185899,-0.34719,0.57714,1.261879,-0.09396,0.37449,0.851249,-0.12882,0.38796,0.856679,-0.00536,0.4039,0.474179,0.09346,0.38156,0.070919,0.19125,0.37183,0.846939,-0.25202,0.36787,0.456989,-0.3085,0.33378,0.059759,-0.36782,0.46319,0.019059,-0.47108,0.45954,0.020949,-0.46808,0.30191,0.025439,-0.34767,0.5316,0.032249,0.2578,0.52624,0.033589,0.25574,0.34282,0.035749,0.18856,0.4788369,0.9109179,0.0537473,0.4498022,0.9096797,-0.3182153,0.226901,0.9779158,-0.0418236,0.2159505,0.9776046,-0.1877306,0.3898448,0.4919495,0.1626469,0.419506,0.4659879,0.0356172,0.3597973,0.0864449,0.2301629,0.4048413,0.068022,0.14804,0.5179775,0.0406109,0.2369702,0.4547413,0.0498496,0.2806024,0.3072972,0.0492086,0.1682492,0.3433643,0.4713222,-0.3816326,0.4069548,0.4609041,-0.2612906,0.3077447,0.0678186,-0.401239,0.3749219,0.0630819,-0.3311441,0.4582064,0.0230847,-0.4518677,0.2769914,0.0400708,-0.3235177,0.3879251,0.0333387,-0.4782839,0.435503,1.4465499,0.0281011,0.3823057,1.4400088,-0.3096804,0.3040959,1.4742982,-0.1255151,0.4395564,0.7425866,0.1279591,0.4117033,0.6482805,0.1649458,0.3085828,0.7296187,0.1351308,0.3888188,0.7245033,-0.3919474,0.3568139,0.6274821,-0.4095329,0.2573288,0.7104801,-0.3649547,0.3801992,0.3753368,0.1919648,0.4028948,0.2565011,0.2315841,0.3257354,0.2666447,0.2128843,0.3307316,0.3521688,-0.3940177,0.3442577,0.2330943,-0.429499,0.2754132,0.2432175,-0.3915223,0.3345441,0.8315847,-0.0144173,0.3168119,0.8309417,-0.2390886,0.684482,1.2309443,0.0558289,0.637334,1.1416409,0.0559223,0.5377219,1.3214578,-0.1859991,0.6000898,1.2681494,-0.2284325,0.6214563,1.204837,-0.3801349,0.5619098,1.1245314,-0.3671241,0.551616,1.2967503,-0.1023993,0.5932089,1.2289613,-0.0583324
243,4.0333333,0.38648,1.387599,-0.13096,0.42013,1.396569,0.03954,0.64104,1.223419,0.04717,0.57922,1.291919,-0.19702,0.37403,1.376179,-0.30289,0.57439,1.187899,-0.34624,0.58027,1.266079,-0.09739,0.37662,0.859619,-0.12997,0.39147,0.864279,-0.00662,0.39942,0.474899,0.09155,0.37862,0.071479,0.19122,0.37319,0.855149,-0.25328,0.36606,0.458189,-0.30624,0.33347,0.059479,-0.366,0.46628,0.020399,-0.46972,0.46236,0.021929,-0.46672,0.29962,0.025639,-0.34794,0.53059,0.032369,0.25703,0.52569,0.033669,0.25516,0.34004,0.035789,0.18874,0.4805092,0.9194861,0.0527417,0.4514341,0.9183647,-0.3189553,0.2284059,0.9847267,-0.0426923,0.2174892,0.9843892,-0.188468,0.3857984,0.4975841,0.1600903,0.4149011,0.4715631,0.032663,0.3576101,0.0921956,0.2299979,0.4023863,0.0737252,0.1477834,0.5156215,0.0456871,0.2370846,0.4526482,0.0554043,0.2806,0.3050135,0.0549944,0.1684745,0.3397864,0.4769071,-0.3793836,0.4030245,0.4664059,-0.2580071,0.3063834,0.0737063,-0.4006896,0.3734318,0.0688489,-0.330086,0.4576574,0.0290858,-0.4504585,0.2753207,0.0454395,-0.3230757,0.3873051,0.0390852,-0.4773486,0.4325564,1.4542897,0.0294639,0.3786231,1.448861,-0.3091204,0.3003286,1.4813698,-0.1242124,0.440529,0.7479062,0.1262822,0.4108107,0.6537778,0.1629948,0.3090267,0.7373624,0.1336998,0.3902384,0.7300782,-0.3921014,0.3563405,0.6331138,-0.4089876,0.257616,0.7182519,-0.36579,0.3762667,0.381491,0.1898915,0.3995809,0.26286,0.2300931,0.322642,0.2723003,0.2117047,0.3274632,0.3582652,-0.3921433,0.341915,0.2394068,-0.4283405,0.272757,0.2489447,-0.3901732,0.3368764,0.8397388,-0.0157545,0.3191055,0.8391403,-0.2402622,0.6819772,1.2344446,0.0567913,0.6338238,1.1455716,0.0571352,0.5360063,1.3262752,-0.1856025,0.5975539,1.2719763,-0.2278483,0.6159466,1.2097454,-0.3811165,0.5557836,1.130156,-0.3674007,0.5496097,1.3031879,-0.1021078,0.5904886,1.2341042,-0.0586665
