Testing	// User ID
7-2-2025	// Evaluation date
KJ_Walk_BP3	6-2-2025	12:11:11:196	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
87	-0.978295	0.083945	-1.063267	0.099476	-1.193754	0.487921	-1.312141	0.866822	1.363970	-1.225234	1.162340	
88	-0.976232	0.068539	-1.056978	0.096763	-1.182771	0.486760	-1.297183	0.867120	1.360228	-1.213716	0.151290	
89	-0.964754	0.087421	-1.053573	0.099888	-1.173116	0.491820	-1.275826	0.875825	1.354544	-1.194159	0.112591	
90	-0.963063	0.077396	-1.051099	0.091665	-1.162962	0.485881	-1.266624	0.869531	1.348792	-1.175629	-1.130673	
91	-0.965942	0.060485	-1.047952	0.086416	-1.150285	0.483208	-1.264295	0.863084	1.352622	-1.183585	0.960310	
92	-0.962637	0.066408	-1.047290	0.086533	-1.138390	0.486003	-1.255988	0.863553	1.358707	-1.192729	-0.003133	
93	-0.962169	0.058385	-1.044913	0.082334	-1.123880	0.484375	-1.259929	0.853606	1.362314	-1.202734	-0.711386	
94	-0.962491	0.048276	-1.042549	0.079373	-1.115580	0.482560	-1.255613	0.849313	1.363536	-1.203659	0.259853	
95	-0.963285	0.049610	-1.043699	0.080707	-1.112274	0.484693	-1.253502	0.849951	1.366403	-1.207626	-0.531612	
96	-0.964394	0.051899	-1.045259	0.082692	-1.109445	0.487416	-1.252058	0.850945	1.368969	-1.201346	-0.632186	
97	-0.965704	0.054015	-1.046604	0.085052	-1.108023	0.490203	-1.248852	0.853968	1.371076	-1.196491	-1.422568	
98	-0.966957	0.058788	-1.048679	0.087844	-1.107145	0.493411	-1.242916	0.859097	1.372570	-1.188087	0.532681	
99	-0.968034	0.064213	-1.050889	0.090716	-1.105592	0.496779	-1.234389	0.865367	1.380704	-1.164660	1.861004	
100	-0.968457	0.069112	-1.052552	0.093183	-1.103008	0.499780	-1.220987	0.872521	1.381830	-1.154480	-0.759248	
101	-0.968294	0.072837	-1.053787	0.094390	-1.097813	0.501748	-1.204745	0.878375	1.382587	-1.140484	0.549300	
102	-0.968350	0.074350	-1.054471	0.094952	-1.090733	0.503091	-1.185583	0.883434	1.382636	-1.125564	-0.864017	
103	-0.966832	0.076820	-1.054698	0.094368	-1.082358	0.503206	-1.164882	0.886859	1.376415	-1.119997	-0.760863	
104	-0.965357	0.074085	-1.053175	0.090984	-1.067148	0.500519	-1.141212	0.885881	1.378148	-1.105797	-2.162773	
105	-0.962819	0.072521	-1.051106	0.087458	-1.052488	0.497150	-1.117846	0.883966	1.378882	-1.094754	-0.368196	
106	-0.960004	0.070160	-1.048302	0.083801	-1.038552	0.493190	-1.094928	0.881413	1.379283	-1.083604	0.528799	
107	-0.958361	0.063760	-1.044521	0.080160	-1.025372	0.488904	-1.072950	0.878309	1.375721	-1.072675	-0.546544	
108	-0.954768	0.065845	-1.042811	0.077987	-1.021474	0.486507	-1.056512	0.877127	1.375870	-1.053377	0.294353	
109	-0.952090	0.067718	-1.041817	0.076597	-1.019802	0.485002	-1.043149	0.876500	1.376362	-1.032800	-0.076304	
110	-0.951773	0.065709	-1.040837	0.076025	-1.019394	0.484336	-1.032339	0.876543	1.378690	-1.012198	-0.634154	
111	-0.951868	0.065765	-1.040798	0.076717	-1.021343	0.484966	-1.025031	0.877814	1.379449	-0.994379	-1.820705	
112	-0.954200	0.063434	-1.041374	0.078453	-1.025200	0.486790	-1.020172	0.880201	1.380909	-0.976516	-1.126828	
113	-0.956717	0.062275	-1.042391	0.081082	-1.030079	0.489542	-1.018542	0.883501	1.382472	-0.961073	1.005785	
114	-0.962786	0.050151	-1.041864	0.084667	-1.030187	0.492585	-1.015867	0.887658	1.384783	-0.958734	-2.348613	
115	-0.966598	0.040428	-1.041477	0.087771	-1.025612	0.494127	-1.008433	0.890211	1.383635	-0.945754	-0.556643	
116	-0.968322	0.041116	-1.043141	0.090131	-1.019743	0.494343	-1.000026	0.891195	1.383807	-0.936239	-1.689368	
117	-0.970431	0.037415	-1.043223	0.094500	-1.029449	0.501663	-1.007729	0.898473	1.388851	-0.939298	-0.922673	
118	-0.962668	0.064127	-1.043625	0.093959	-1.028745	0.501934	-0.998756	0.897603	1.388599	-0.925443	-0.302884	
119	-0.960571	0.072654	-1.046251	0.093161	-1.004890	0.496189	-0.984080	0.893044	1.385272	-0.913133	0.752139	
120	-0.961539	0.074484	-1.047123	0.095395	-0.993008	0.496623	-0.972288	0.893816	1.387435	-0.900477	0.252775	
121	-0.972239	0.033881	-1.046480	0.090560	-1.003201	0.496602	-0.934289	0.888155	1.390555	-0.868718	-2.680315	
122	-0.969698	0.056208	-1.048610	0.091445	-1.002281	0.497144	-0.914556	0.884857	1.391916	-0.847530	-0.849502	
123	-0.972988	0.049087	-1.047521	0.090777	-0.996487	0.495227	-0.911462	0.883653	1.390907	-0.839630	-1.305622	
124	-0.967492	0.046353	-1.040958	0.091259	-0.991108	0.496022	-0.905739	0.884363	1.391772	-0.831141	-0.891958	
125	-0.967963	0.031170	-1.032023	0.097489	-0.987243	0.502499	-0.907574	0.891941	1.391205	-0.827387	-0.981829	
126	-0.973997	0.002927	-1.033622	0.098892	-0.983629	0.502886	-0.918470	0.894800	1.390334	-0.819823	-2.170819	
127	-0.977546	-0.015948	-1.038400	0.097883	-0.978600	0.500084	-0.899596	0.889657	1.388786	-0.808824	-0.134124	
128	-0.972494	-0.050707	-1.037366	0.093834	-0.974259	0.496473	-0.869671	0.880031	1.388844	-0.797983	0.883661	
129	-0.935618	-0.071638	-1.037575	0.090860	-0.967388	0.492421	-0.860594	0.875336	1.387690	-0.790488	-0.590309	
130	-0.971383	-0.043657	-1.040646	0.097067	-0.960356	0.496161	-0.856666	0.879864	1.385264	-0.784467	0.347401	
131	-0.980482	0.020647	-1.041540	0.101752	-0.953370	0.499076	-0.844203	0.881282	1.382341	-0.779613	0.252914	
132	-0.969884	0.049799	-1.043535	0.097578	-0.947893	0.493858	-0.841255	0.876634	1.377577	-0.782229	-1.256473	
133	-0.959954	0.068101	-1.043645	0.095873	-0.942342	0.491085	-0.841908	0.875389	1.377907	-0.774849	-1.019948	
134	-0.958889	0.070676	-1.044399	0.095983	-0.941599	0.491716	-0.856061	0.878859	1.377451	-0.774020	0.941488	
135	-0.949567	0.068436	-1.034880	0.094942	-0.934835	0.490674	-0.838546	0.876047	1.376051	-0.768118	-0.633194	
136	-0.944779	0.070286	-1.031023	0.096258	-0.927186	0.490537	-0.810087	0.870327	1.376392	-0.747324	-0.134618	
137	-0.947292	0.068244	-1.030972	0.097612	-0.924874	0.491531	-0.807581	0.871033	1.374082	-0.738918	-1.056015	
138	-0.946430	0.067517	-1.028110	0.099115	-0.916716	0.491206	-0.791072	0.868280	1.371732	-0.724830	1.431729	
139	-0.948708	0.067064	-1.024785	0.105364	-0.909929	0.493474	-0.792530	0.873437	1.368376	-0.731515	1.134149	
140	-0.953145	0.059736	-1.027437	0.102054	-0.903815	0.488312	-0.792490	0.870131	1.366529	-0.719768	-0.356829	
141	-0.951163	0.062283	-1.029866	0.098619	-0.897112	0.484559	-0.772459	0.861957	1.368120	-0.681509	0.746048	
142	-0.947420	0.070391	-1.028737	0.102577	-0.885731	0.485291	-0.762525	0.862996	1.368355	-0.662997	-1.653430	
143	-0.944388	0.071263	-1.026135	0.101960	-0.875231	0.481168	-0.757843	0.860897	1.366581	-0.653061	0.496035	
144	-0.943067	0.071128	-1.025174	0.103077	-0.866851	0.479394	-0.744897	0.857798	1.365082	-0.645759	-0.629137	
